Census Year,LSOA Code,Road Length,Population,IMD Decile
2021,E01000828,5171.426406,1698,8
2021,E01000829,5019.738227,1770,9
2021,E01000830,6933.036507,1625,10
2021,E01000831,5275.764961,1702,9
2021,E01000832,5709.202973,1572,9
2021,E01000833,3569.280853,1447,10
2021,E01000834,4507.536962,1367,10
2021,E01000835,6220.586408,1755,9
2021,E01000836,4884.462901,1388,10
2021,E01000837,5689.24248,1566,8
2021,E01000838,6642.862086,1431,10
2021,E01000839,3264.62034,1390,10
2021,E01000840,7201.370987,1491,8
2021,E01000841,6002.760495,1698,10
2021,E01000842,1617.363478,1433,9
2021,E01000843,1520.931004,1197,7
2021,E01000844,2032.479023,1636,8
2021,E01000845,2367.541774,1499,7
2021,E01000846,2140.417896,1454,4
2021,E01000847,2412.433244,1597,6
2021,E01000848,2258.055126,1485,9
2021,E01000849,1766.408861,1359,9
2021,E01000850,4541.982653,1427,6
2021,E01000851,4139.7851,1478,6
2021,E01000853,1419.442818,1403,3
2021,E01000855,4917.392038,1306,6
2021,E01000856,2691.666157,1591,3
2021,E01000857,1572.598202,1391,6
2021,E01000858,3684.424969,1933,2
2021,E01000859,2252.984941,1464,9
2021,E01000860,2764.006853,1121,5
2021,E01000861,2120.446482,1366,2
2021,E01000862,2999.253938,1686,8
2021,E01000863,3025.60529,1476,2
2021,E01000866,3163.501545,1952,4
2021,E01000867,1924.203661,1737,3
2021,E01000868,803.2322611,1748,2
2021,E01000869,2824.278023,1946,4
2021,E01000870,2103.373094,1601,3
2021,E01000871,5505.066579,1657,7
2021,E01000872,2102.937389,1740,4
2021,E01000873,2143.596129,1581,9
2021,E01000874,1657.351389,1479,10
2021,E01000875,1818.763629,1570,4
2021,E01000876,1597.742349,1923,3
2021,E01000877,2011.84847,1458,8
2021,E01000878,2754.417774,1715,10
2021,E01000879,2748.892319,1300,10
2021,E01000880,2596.483982,1412,9
2021,E01000881,2647.590592,1388,7
2021,E01000882,2256.660243,1453,10
2021,E01000883,2857.072519,1508,8
2021,E01000884,3455.789229,1471,10
2021,E01000885,5232.014716,1280,9
2021,E01000886,1908.295408,1328,8
2021,E01000887,2192.271661,1390,7
2021,E01000888,2364.075133,1470,6
2021,E01000889,2284.48258,1770,3
2021,E01000890,1153.187368,1318,2
2021,E01000891,1201.578372,1486,2
2021,E01000892,2188.496563,1792,6
2021,E01000893,3299.311855,1378,10
2021,E01000894,4229.22573,1271,9
2021,E01000895,2659.343348,1553,9
2021,E01000896,2802.385481,1438,10
2021,E01000897,2881.882559,1562,10
2021,E01000898,2762.810549,1586,7
2021,E01000899,9826.534872,1562,9
2021,E01000900,2039.68412,1689,4
2021,E01000901,2182.302745,1971,3
2021,E01000902,1678.039793,1412,2
2021,E01000903,2067.609397,1411,5
2021,E01000904,2164.848815,2067,4
2021,E01000905,1449.0861,1874,2
2021,E01000906,2666.059521,1448,8
2021,E01000907,1574.384574,1483,2
2021,E01000908,2525.702906,1524,3
2021,E01000909,3325.062059,1550,7
2021,E01000910,2660.410302,1341,8
2021,E01000911,2034.242402,1438,6
2021,E01000912,3874.342359,1586,4
2021,E01000913,13692.0765,1603,8
2021,E01000914,9742.284791,1418,7
2021,E01000915,1763.542736,1533,4
2021,E01000916,4067.049187,1851,5
2021,E01000917,1891.915832,1652,2
2021,E01000918,5352.048,1792,5
2021,E01000919,4670.314714,1440,4
2021,E01000920,3372.130151,1623,6
2021,E01000921,2766.544191,1875,6
2021,E01000922,3308.091813,1920,4
2021,E01000923,2099.541849,1448,5
2021,E01000924,2282.414006,1569,7
2021,E01000925,1796.364672,1495,3
2021,E01000926,2209.490181,1471,6
2021,E01000927,2558.879218,1534,6
2021,E01000928,3471.778949,1713,5
2021,E01000929,1308.158288,1916,4
2021,E01000930,2943.094528,2085,3
2021,E01000931,2509.134587,2061,2
2021,E01000932,1513.40832,1761,5
2021,E01000933,2210.130981,1772,4
2021,E01000934,1772.605797,1512,2
2021,E01000935,937.4375215,1595,3
2021,E01000937,2060.929974,1119,6
2021,E01000938,2146.556956,1365,2
2021,E01000939,1828.057622,1447,2
2021,E01000941,1165.054607,1197,2
2021,E01000942,1865.024727,1014,6
2021,E01000943,1223.221402,1586,5
2021,E01000944,1503.77597,1464,4
2021,E01000946,7298.929563,1552,6
2021,E01000947,3357.012211,1666,4
2021,E01000948,4406.035968,1528,3
2021,E01000949,1061.850296,1600,5
2021,E01000951,1465.114091,1537,2
2021,E01000952,1811.465818,1691,2
2021,E01000954,1212.122201,1751,2
2021,E01000955,1476.345242,1347,3
2021,E01000956,3230.331238,1505,2
2021,E01000957,2548.387836,1320,4
2021,E01000958,4372.985621,2939,4
2021,E01000959,1626.203471,1691,2
2021,E01000960,2524.178734,1868,6
2021,E01000961,2800.680478,1791,4
2021,E01000962,1262.945198,1541,9
2021,E01000963,4493.607809,1920,8
2021,E01000964,1820.54845,1730,5
2021,E01000965,1889.554455,1719,6
2021,E01000966,1468.296886,1614,9
2021,E01000967,3651.198133,1538,8
2021,E01000968,1496.981905,1469,6
2021,E01000969,2657.495689,1830,9
2021,E01000970,1507.428205,1408,8
2021,E01000971,1824.905398,1325,9
2021,E01000972,2352.0467,1959,3
2021,E01000973,3540.26124,2562,5
2021,E01000974,1535.313941,1590,4
2021,E01000975,3700.575254,2344,5
2021,E01000976,3284.630449,2143,4
2021,E01000977,3866.930776,1943,3
2021,E01000978,3177.372912,1731,5
2021,E01000979,2756.563584,1758,6
2021,E01000980,2138.508648,1498,4
2021,E01000981,2877.060512,1730,7
2021,E01000982,2366.187294,1685,5
2021,E01000983,3312.405373,1819,7
2021,E01000984,2992.208619,1905,3
2021,E01000985,5025.419618,1454,8
2021,E01000986,4769.406974,1772,7
2021,E01000987,2588.927479,1358,8
2021,E01000989,4958.107225,1734,7
2021,E01000990,3123.756585,1436,2
2021,E01000991,6254.916376,1737,8
2021,E01000992,5054.903395,1876,3
2021,E01000993,3147.402992,1653,7
2021,E01000994,2455.197573,1591,5
2021,E01000995,3043.725961,1714,5
2021,E01000996,1775.593555,1329,5
2021,E01000997,2259.514498,1498,4
2021,E01000998,2089.543666,1492,3
2021,E01000999,1513.993467,1324,4
2021,E01001000,2688.406734,1339,3
2021,E01001001,1902.376731,1409,2
2021,E01001002,1942.61529,1472,4
2021,E01001003,3052.28684,1588,4
2021,E01001004,3315.61529,2179,3
2021,E01001005,1665.968305,1733,4
2021,E01001006,6694.667918,1792,3
2021,E01001007,4106.819691,1984,5
2021,E01001008,3559.12664,1668,3
2021,E01001009,2496.153213,2049,4
2021,E01001010,12176.05232,1700,2
2021,E01001011,2849.991364,2312,3
2021,E01001012,2279.263471,2097,2
2021,E01001013,3692.258637,2195,1
2021,E01001015,4404.596938,1493,4
2021,E01001016,7406.635882,1756,6
2021,E01001017,8249.293799,1649,9
2021,E01001018,7018.946053,1649,9
2021,E01001019,5024.643035,1460,10
2021,E01001020,4969.173713,1652,9
2021,E01001021,7060.703619,1357,2
2021,E01001022,7459.179026,1483,8
2021,E01001023,11330.5736,2596,4
2021,E01001024,3760.910765,1341,8
2021,E01001025,3754.002522,1349,9
2021,E01001026,4965.549677,1881,7
2021,E01001027,15811.18853,2910,8
2021,E01001028,8461.37979,1656,9
2021,E01001029,5636.158081,1720,6
2021,E01001030,4190.849091,1454,9
2021,E01001031,4845.765101,1453,9
2021,E01001032,6772.663881,1555,10
2021,E01001033,3959.330484,1668,6
2021,E01001034,4686.984725,1611,6
2021,E01001035,3620.243149,1860,5
2021,E01001036,8728.008718,1621,7
2021,E01001037,3364.138411,1536,5
2021,E01001038,3450.794309,1903,5
2021,E01001039,5545.933607,1568,8
2021,E01001040,3287.113331,1719,6
2021,E01001041,3144.667782,1730,5
2021,E01001042,6312.933788,2172,2
2021,E01001044,6616.186426,2081,8
2021,E01001046,4033.882831,1926,8
2021,E01001047,3806.866938,1734,4
2021,E01001049,8042.875244,1441,7
2021,E01001050,2863.744858,1716,4
2021,E01001051,2037.595622,1605,2
2021,E01001052,1302.806548,1464,2
2021,E01001053,3607.281535,1597,3
2021,E01001054,3186.077487,1862,2
2021,E01001055,3632.458849,1568,2
2021,E01001056,2957.687313,1808,2
2021,E01001057,2898.25803,1792,2
2021,E01001058,3417.973966,1354,7
2021,E01001059,2838.107179,1452,6
2021,E01001060,9013.928982,1618,5
2021,E01001061,5088.500721,1621,4
2021,E01001062,9800.758448,1511,8
2021,E01001063,4336.458189,1535,9
2021,E01001064,18759.19261,1603,7
2021,E01001065,8905.387444,1325,6
2021,E01001066,3574.379179,1453,2
2021,E01001067,6529.164463,1653,9
2021,E01001068,9247.656606,1838,6
2021,E01001069,5124.617389,1370,8
2021,E01001070,6542.066422,1787,6
2021,E01001071,5810.486585,1898,7
2021,E01001072,13554.44944,1484,9
2021,E01001073,3884.192086,1439,6
2021,E01001074,5893.108784,1948,5
2021,E01001075,4933.285635,1631,7
2021,E01001076,5100.067258,1670,2
2021,E01001077,2748.230256,1332,5
2021,E01001078,4147.76562,1446,2
2021,E01001079,4529.110718,1614,2
2021,E01001080,4157.875314,1481,1
2021,E01001081,4264.064569,1475,2
2021,E01001082,5214.04101,1551,3
2021,E01001083,3805.118426,1615,7
2021,E01001084,6252.333314,1932,7
2021,E01001085,3901.1615,1709,5
2021,E01001086,3018.581985,1731,6
2021,E01001087,4495.110425,2827,4
2021,E01001088,2694.136849,1679,6
2021,E01001089,3307.753211,1786,3
2021,E01001090,2577.499982,2275,4
2021,E01001091,5320.496804,1575,6
2021,E01001092,7557.991966,1933,5
2021,E01001093,6259.869833,1793,7
2021,E01001094,10294.79061,1644,9
2021,E01001095,5491.885162,1531,6
2021,E01001096,4829.743442,1476,9
2021,E01001097,9355.076123,2389,4
2021,E01001098,6160.994055,1469,9
2021,E01001099,3510.410478,1579,5
2021,E01001100,3332.450301,1513,8
2021,E01001101,4343.719818,1431,10
2021,E01001102,7126.561838,1516,9
2021,E01001103,5723.30666,1633,9
2021,E01001104,10866.83279,1674,10
2021,E01001105,8348.466828,1737,5
2021,E01001106,4926.39929,1503,7
2021,E01001107,8135.531823,1667,9
2021,E01001108,6416.061641,1786,10
2021,E01001109,4957.036808,2349,3
2021,E01001110,3444.19069,2145,2
2021,E01001111,3132.042626,1754,3
2021,E01001112,4370.771478,2019,3
2021,E01001113,3202.762932,2006,3
2021,E01001114,2958.525071,1510,2
2021,E01001115,4528.614016,1819,1
2021,E01001116,2845.214944,1524,3
2021,E01001118,3086.170931,2152,2
2021,E01001119,5456.636889,1439,8
2021,E01001120,2711.11415,1347,8
2021,E01001121,9825.75996,1324,9
2021,E01001122,8675.144661,1440,8
2021,E01001123,5624.236257,1617,8
2021,E01001124,5185.897866,1565,10
2021,E01001125,5562.835657,1644,7
2021,E01001126,3730.013465,1421,9
2021,E01001127,5310.197162,1625,8
2021,E01001128,2554.318312,1600,2
2021,E01001129,3937.972994,1393,10
2021,E01001130,2151.962229,1763,2
2021,E01001131,2383.740763,1576,7
2021,E01001132,5686.875061,1621,8
2021,E01001133,5317.676595,1587,7
2021,E01001134,7575.695276,1612,8
2021,E01001135,6992.837636,1679,9
2021,E01001136,4285.461004,2039,3
2021,E01001137,5839.851637,2131,4
2021,E01001138,4100.023997,1514,5
2021,E01001139,3837.658129,1699,5
2021,E01001140,3466.712409,1630,4
2021,E01001141,2911.758336,1272,3
2021,E01001142,3911.602703,1923,5
2021,E01001143,3509.125784,1934,3
2021,E01001144,2446.195252,1758,2
2021,E01001145,2642.219161,1828,2
2021,E01001146,2795.223388,1532,5
2021,E01001147,3026.527375,1783,2
2021,E01001148,2549.021966,1760,4
2021,E01001149,2442.453443,1587,6
2021,E01001150,3615.003226,1704,5
2021,E01001151,2913.878954,1750,2
2021,E01001152,3433.203223,2062,2
2021,E01001153,2422.865571,1632,4
2021,E01001154,3088.705493,1960,3
2021,E01001155,2631.602148,1794,2
2021,E01001156,3400.484484,1773,4
2021,E01001157,4805.900847,1851,5
2021,E01001158,3627.609644,1534,5
2021,E01001159,6848.910345,1943,6
2021,E01001160,4718.39035,1947,7
2021,E01001161,3497.448186,1739,2
2021,E01001162,4448.35239,1813,3
2021,E01001163,4583.853133,1976,6
2021,E01001164,3868.385177,1986,5
2021,E01001165,4099.068187,1846,4
2021,E01001166,5079.188103,1968,3
2021,E01001167,7805.798021,2324,4
2021,E01001168,3997.721874,1819,5
2021,E01001169,4538.14119,1832,3
2021,E01001170,3725.984145,1940,3
2021,E01001171,4362.988472,1760,4
2021,E01001172,10261.53801,2205,2
2021,E01001173,8681.751291,2742,5
2021,E01001174,3618.226241,1691,4
2021,E01001175,2352.36634,1639,3
2021,E01001176,4773.981754,1847,4
2021,E01001177,5322.747654,1648,3
2021,E01001178,3060.571713,1626,1
2021,E01001179,2755.744657,1662,5
2021,E01001180,2849.878103,1980,3
2021,E01001181,2614.740794,2190,2
2021,E01001182,2572.734268,1358,4
2021,E01001183,3804.013438,1821,4
2021,E01001184,3555.386529,1300,6
2021,E01001185,3956.860114,1702,5
2021,E01001186,2924.201795,1683,3
2021,E01001187,3235.126286,1985,5
2021,E01001188,3987.645047,1959,3
2021,E01001189,1720.159404,1221,5
2021,E01001190,2473.647752,1552,3
2021,E01001191,3515.549606,2072,2
2021,E01001192,2697.207794,1585,3
2021,E01001193,2818.51702,1681,2
2021,E01001194,3004.567537,1615,5
2021,E01001195,4827.500487,1824,7
2021,E01001196,3482.628595,1617,2
2021,E01001197,4038.255063,1853,4
2021,E01001198,1995.551477,1561,6
2021,E01001199,2213.392226,1663,4
2021,E01001200,2554.038816,1594,6
2021,E01001201,2135.653298,1592,6
2021,E01001202,3404.820912,2501,2
2021,E01001203,1749.66039,1688,3
2021,E01001204,3492.685859,1614,7
2021,E01001205,3293.58658,1781,3
2021,E01001206,2080.845118,1579,2
2021,E01001207,2417.976519,1762,6
2021,E01001208,2993.319961,1360,7
2021,E01001209,3249.348583,1683,9
2021,E01001210,3007.368282,1888,1
2021,E01001211,3466.506953,1736,8
2021,E01001212,5200.741877,1767,7
2021,E01001213,2648.593724,2010,3
2021,E01001214,4948.125562,1746,6
2021,E01001215,3023.55169,2059,3
2021,E01001216,2939.218013,1749,4
2021,E01001217,6065.04612,1449,6
2021,E01001218,6301.173504,2056,2
2021,E01001219,2623.94067,2197,2
2021,E01001220,4636.705297,1513,1
2021,E01001223,3168.505421,1454,7
2021,E01001224,3946.916502,1562,8
2021,E01001225,4129.954493,1811,4
2021,E01001226,3801.000143,1513,7
2021,E01001227,2942.116392,1520,8
2021,E01001228,4000.130019,1835,7
2021,E01001229,3630.938281,1518,3
2021,E01001230,3454.168207,1370,5
2021,E01001231,5376.356339,2045,7
2021,E01001232,3024.848159,1560,4
2021,E01001233,3132.649399,1443,4
2021,E01001234,3911.553646,1370,4
2021,E01001235,5240.418109,1776,7
2021,E01001236,2480.692825,1476,6
2021,E01001237,3807.494721,1563,6
2021,E01001239,5286.07198,1481,3
2021,E01001240,3881.903318,1825,5
2021,E01001241,6350.452398,1855,4
2021,E01001242,2860.99126,1622,3
2021,E01001243,4418.505072,2388,4
2021,E01001244,3576.269205,2793,3
2021,E01001245,3615.482273,2170,6
2021,E01001246,12998.32997,1827,3
2021,E01001247,21880.42303,2269,5
2021,E01001248,5748.223984,1593,6
2021,E01001249,3173.277291,2438,2
2021,E01001250,3118.746817,2181,2
2021,E01001251,3516.70886,1809,5
2021,E01001252,4220.417063,2466,4
2021,E01001253,3461.068833,2127,6
2021,E01001254,3429.57657,1747,6
2021,E01001255,2777.687057,1589,7
2021,E01001257,3419.525097,2233,2
2021,E01001258,4511.150182,1874,6
2021,E01001259,3608.396622,1598,5
2021,E01001260,4106.842171,2039,5
2021,E01001261,7210.770504,2318,4
2021,E01001262,3420.595466,1621,3
2021,E01001263,4630.642047,1949,2
2021,E01001264,4741.391358,1821,4
2021,E01001265,7381.363293,1721,5
2021,E01001266,7991.116367,1832,6
2021,E01001267,6712.893376,2035,3
2021,E01001268,4567.997411,1963,5
2021,E01001269,5764.043746,2271,7
2021,E01001270,5568.02661,1760,6
2021,E01001271,6118.993713,1920,6
2021,E01001272,6393.029527,1719,5
2021,E01001273,6116.378139,1675,8
2021,E01001274,6071.647427,1611,9
2021,E01001275,3847.499834,1801,5
2021,E01001276,5831.624021,1778,5
2021,E01001277,10214.19302,2041,6
2021,E01001278,9950.8964,2078,4
2021,E01001279,4979.963004,1492,9
2021,E01001280,4411.390987,1817,7
2021,E01001281,4149.739121,1572,9
2021,E01001282,2403.887634,1620,2
2021,E01001283,5812.91302,1781,2
2021,E01001284,5966.553831,1718,6
2021,E01001285,3753.486234,1767,4
2021,E01001286,3102.492949,1669,4
2021,E01001287,2514.280961,1619,3
2021,E01001288,2443.984874,1475,6
2021,E01001289,2050.309374,1338,6
2021,E01001290,4932.476757,2049,7
2021,E01001291,5430.659744,1762,5
2021,E01001292,6985.894748,1675,7
2021,E01001293,5273.819823,1832,6
2021,E01001294,5833.683792,2029,4
2021,E01001295,5703.907139,1795,6
2021,E01001296,3833.243735,1439,4
2021,E01001297,5191.05099,1836,4
2021,E01001298,3574.713184,2110,3
2021,E01001299,3804.450683,1756,9
2021,E01001300,2521.056254,1616,8
2021,E01001301,4981.790697,1885,5
2021,E01001302,3834.993497,1602,7
2021,E01001303,3208.826482,1722,8
2021,E01001304,2154.187944,1661,7
2021,E01001305,2925.454605,1728,9
2021,E01001306,2419.752383,1637,9
2021,E01001307,3706.267435,1884,8
2021,E01001308,6101.718691,1940,7
2021,E01001309,4414.784455,1855,6
2021,E01001310,4654.356861,2143,5
2021,E01001311,4132.22373,2518,3
2021,E01001312,3704.004302,1968,6
2021,E01001313,2428.848858,1725,7
2021,E01001314,2694.859994,1525,8
2021,E01001315,3486.13191,1467,5
2021,E01001316,2978.041933,1726,3
2021,E01001317,4624.663142,2182,4
2021,E01001318,3786.538327,1949,2
2021,E01001319,3676.918684,1549,5
2021,E01001320,3075.158532,1625,2
2021,E01001321,6052.599641,2260,4
2021,E01001322,6237.191789,2071,4
2021,E01001323,5343.708437,2019,4
2021,E01001324,3192.604823,1664,2
2021,E01001325,8909.141027,1983,3
2021,E01001326,8488.6765,1961,3
2021,E01001327,5865.763049,1893,3
2021,E01001328,5420.507574,1823,2
2021,E01001329,3572.062517,1964,4
2021,E01001330,3128.704496,1856,2
2021,E01001331,2877.195815,1796,2
2021,E01001332,2761.316136,1594,2
2021,E01001333,5258.963614,2465,2
2021,E01001334,2607.43547,1667,2
2021,E01001335,4579.068319,1800,5
2021,E01001336,3182.416204,1839,4
2021,E01001337,10093.7646,2123,2
2021,E01001338,6147.706168,1869,3
2021,E01001339,6784.369145,2184,2
2021,E01001340,3012.281946,1567,2
2021,E01001341,4958.656073,1793,7
2021,E01001342,3055.140832,1896,6
2021,E01001343,4464.999356,1440,6
2021,E01001344,7179.419136,2289,5
2021,E01001345,2975.339357,1761,6
2021,E01001346,5743.559826,1954,7
2021,E01001347,7694.279758,1974,5
2021,E01001348,8600.256367,1672,5
2021,E01001349,6195.416358,1412,2
2021,E01001350,2723.576494,1439,6
2021,E01001351,4108.490809,1972,3
2021,E01001352,2706.006329,1582,6
2021,E01001353,2436.97089,1418,4
2021,E01001354,3838.582262,2057,4
2021,E01001355,3029.899073,1960,4
2021,E01001356,1600.417687,1495,1
2021,E01001357,2040.7137,2750,2
2021,E01001358,4156.831724,1987,1
2021,E01001359,2778.072152,2463,4
2021,E01001360,3005.952364,2213,3
2021,E01001361,5075.233295,2277,2
2021,E01001362,4465.838866,2624,3
2021,E01001363,3035.486742,1994,4
2021,E01001364,2014.00655,1836,2
2021,E01001365,2997.289597,2577,3
2021,E01001366,3820.6679,2053,3
2021,E01001367,3530.614611,2709,3
2021,E01001368,4076.088501,1764,3
2021,E01001369,3043.589674,2067,4
2021,E01001370,7575.323801,2172,4
2021,E01001371,2803.097735,2309,3
2021,E01001372,2361.356919,2553,3
2021,E01001373,1928.716944,2078,4
2021,E01001374,3293.09859,1945,8
2021,E01001375,4486.958253,1698,10
2021,E01001376,2223.790374,1706,4
2021,E01001377,4159.673576,1637,9
2021,E01001379,3073.964981,1736,9
2021,E01001380,3417.848528,2305,7
2021,E01001381,6378.342362,1877,5
2021,E01001382,2943.996024,1481,9
2021,E01001383,2145.339268,1755,7
2021,E01001384,2476.096561,1750,8
2021,E01001385,2620.597184,1678,9
2021,E01001386,4115.171536,1798,8
2021,E01001387,3824.548401,1531,6
2021,E01001388,4226.034544,1443,2
2021,E01001389,3302.828495,1825,5
2021,E01001390,2426.360657,1818,8
2021,E01001391,2320.767077,1781,4
2021,E01001392,3592.801096,1866,8
2021,E01001393,2180.084342,1970,5
2021,E01001394,4022.910688,1997,3
2021,E01001395,2722.377017,1632,2
2021,E01001396,2334.440103,1461,5
2021,E01001397,6104.012943,2165,4
2021,E01001398,3001.944253,1341,8
2021,E01001399,5353.467577,1482,8
2021,E01001400,4665.510403,1562,8
2021,E01001401,3488.056894,1388,7
2021,E01001402,6260.960653,1852,8
2021,E01001403,7237.527891,1705,6
2021,E01001404,8209.130404,1480,5
2021,E01001405,3959.741144,1803,7
2021,E01001406,3410.231879,1657,4
2021,E01001407,9118.464945,1595,5
2021,E01001408,3298.453889,1670,6
2021,E01001409,4850.622499,2035,2
2021,E01001410,3217.303948,2191,1
2021,E01001411,3932.9525,1905,7
2021,E01001412,73158.80586,1755,3
2021,E01001413,5840.767365,1636,9
2021,E01001414,5963.545541,1668,2
2021,E01001415,10440.50722,2049,6
2021,E01001416,4603.64323,1726,9
2021,E01001417,28206.88255,1889,9
2021,E01001418,5219.009087,1740,5
2021,E01001419,8045.013561,1970,6
2021,E01001420,4812.064788,1783,4
2021,E01001421,4564.681041,1673,3
2021,E01001422,9213.510688,1675,9
2021,E01001423,3352.455368,1730,3
2021,E01001424,1158.330662,1229,1
2021,E01001425,5479.019439,2022,1
2021,E01001426,3392.817523,1822,2
2021,E01001427,19310.59441,1745,2
2021,E01001428,3320.672568,1722,2
2021,E01001429,4606.807263,2328,1
2021,E01001430,2470.652645,2013,2
2021,E01001431,2574.902013,1786,2
2021,E01001432,3736.253305,1866,2
2021,E01001433,4006.056424,1823,2
2021,E01001434,3727.317878,1591,3
2021,E01001435,2833.618872,1518,4
2021,E01001436,4020.854159,1933,3
2021,E01001437,22651.19776,2276,2
2021,E01001438,3790.164747,1675,2
